기업이름,분야,평점,연봉,2차산업군
한맥콘트롤즈(주) ,제조/화학,3.2,3079,전기/전자/제어
허브테크(주) ,제조/화학,2.5,3963,전기/전자/제어
화진기업(주) ,제조/화학,2.2,2928,전기/전자/제어
(주)동일전자 ,제조/화학,1.3,4180,전기/전자/제어
(주)디메텍 ,제조/화학,1.9,3394,전기/전자/제어
(주)디텍 ,제조/화학,4.1,5370,전기/전자/제어
(주)리퓨터 ,제조/화학,3.8,3599,전기/전자/제어
(주)미섬시스텍 ,제조/화학,3.4,3314,전기/전자/제어
(주)비트센싱 ,제조/화학,3.3,5677,전기/전자/제어
(주)사이로직 ,제조/화학,3.3,4197,전기/전자/제어
(주)실리콘아츠 ,제조/화학,3.0,3900,전기/전자/제어
(주)에너지와공조 ,제조/화학,1.9,3109,전기/전자/제어
(주)에스알 ,제조/화학,3.4,5994,전기/전자/제어
(주)에이텍아이오티 ,제조/화학,2.0,4117,전기/전자/제어
(주)하나룩스 ,제조/화학,2.2,3079,전기/전자/제어
(주)하이젠 ,제조/화학,2.1,3154,전기/전자/제어
(주)한국자동제어 ,제조/화학,2.4,3033,전기/전자/제어
(주)홍복 ,제조/화학,3.7,3384,전기/전자/제어
대성아이디에스(주) ,제조/화학,2.0,3021,전기/전자/제어
대영산전(주) ,제조/화학,3.2,3396,전기/전자/제어
두루셀텍(주) ,제조/화학,3.8,3201,전기/전자/제어
디엔지위드(주) ,제조/화학,1.6,2828,전기/전자/제어
로케트전기(주) ,제조/화학,2.2,4207,전기/전자/제어
서광전자(주) ,제조/화학,2.1,2352,전기/전자/제어
세스텍(주) ,제조/화학,2.6,3015,전기/전자/제어
아이리버씨에스(주) ,제조/화학,2.8,2550,전기/전자/제어
에이팩(주) ,제조/화학,2.8,3369,전기/전자/제어
엔스퍼트(주) ,제조/화학,2.6,3891,전기/전자/제어
오성전자 ,제조/화학,2.8,4103,전기/전자/제어
이에스피(주) ,제조/화학,3.2,4370,전기/전자/제어
일성전자(주) ,제조/화학,1.2,2062,전기/전자/제어
제이에스전선(주) ,제조/화학,2.9,5132,전기/전자/제어
주노텍(주) ,제조/화학,3.2,3291,전기/전자/제어
중원(주) ,제조/화학,2.4,3109,전기/전자/제어
컴레이저 ,제조/화학,2.4,4176,전기/전자/제어
케이씨이(주) ,제조/화학,2.4,2638,전기/전자/제어
투아이시스(주) ,제조/화학,2.3,3930,전기/전자/제어
화영시스템즈(주) ,제조/화학,1.9,2977,전기/전자/제어
휴먼엔텍(주) ,제조/화학,3.9,2971,전기/전자/제어
(유)시온미디어 ,제조/화학,1.9,2298,전기/전자/제어
(주)간판119 ,제조/화학,1.5,2643,전기/전자/제어
(주)금성보안 ,제조/화학,2.4,3333,전기/전자/제어
(주)신성프리시젼 ,제조/화학,3.8,3631,전기/전자/제어
(주)이디 ,제조/화학,1.9,3140,전기/전자/제어
(주)프레스토솔루션 ,제조/화학,2.5,4528,전기/전자/제어
(주)휴컨 ,제조/화학,3.4,3062,전기/전자/제어
극동일렉콤(주) ,제조/화학,2.0,3554,전기/전자/제어
두시텍(주) ,제조/화학,1.6,2689,전기/전자/제어
메저테스트(주) ,제조/화학,3.0,3403,전기/전자/제어
모피언스(주) ,제조/화학,2.3,4529,전기/전자/제어
비트파인더코리아(주) ,제조/화학,3.1,7387,전기/전자/제어
성안기전(주) ,제조/화학,3.1,3323,전기/전자/제어
씨제이전기(주) ,제조/화학,2.0,2671,전기/전자/제어
알티전자(주) ,제조/화학,2.4,4640,전기/전자/제어
와이즈파워(주) ,제조/화학,2.0,3085,전기/전자/제어
와이파이브 ,제조/화학,3.1,2897,전기/전자/제어
캠트론(주) ,제조/화학,2.4,2800,전기/전자/제어
태화트랜스(주) ,제조/화학,1.5,2779,전기/전자/제어
포앤티(주) ,제조/화학,2.0,4196,전기/전자/제어
(주)넥스트이노베이션 ,제조/화학,1.9,3360,전기/전자/제어
(주)대승인터컴 ,제조/화학,3.3,3261,전기/전자/제어
(주)디지탈컴 ,제조/화학,2.3,4115,전기/전자/제어
(주)사이이 ,제조/화학,4.7,3546,전기/전자/제어
(주)세나테크코리아 ,제조/화학,2.3,3554,전기/전자/제어
(주)유트랙스 ,제조/화학,3.6,3260,전기/전자/제어
(주)제파텍 ,제조/화학,1.6,2820,전기/전자/제어
(주)캔탑스 ,제조/화학,2.7,3755,전기/전자/제어
나노씨엠에스(주) ,제조/화학,2.6,2990,전기/전자/제어
디케이(주) ,제조/화학,2.6,2617,전기/전자/제어
세주에프에이 ,제조/화학,2.9,2767,전기/전자/제어
스마텍(주) ,제조/화학,3.4,2943,전기/전자/제어
유피에스코리아(주) ,제조/화학,2.7,2949,전기/전자/제어
티이씨앤코(주) ,제조/화학,2.9,3201,전기/전자/제어
파트론정밀(주) ,제조/화학,2.6,3643,전기/전자/제어
한기술 ,제조/화학,2.6,2303,전기/전자/제어
한솔라이팅(주) ,제조/화학,3.3,3367,전기/전자/제어
화신엔지니어링(주) ,제조/화학,2.3,3432,전기/전자/제어
(주)넥스트스퀘어 ,제조/화학,3.2,3423,전기/전자/제어
(주)독트라 ,제조/화학,3.8,3647,전기/전자/제어
(주)리벤츠 ,제조/화학,1.8,2372,전기/전자/제어
(주)미래로택 ,제조/화학,2.2,2413,전기/전자/제어
(주)씨지라이팅 ,제조/화학,1.8,2894,전기/전자/제어
(주)진우엘텍 ,제조/화학,3.2,3388,전기/전자/제어
(주)케이지에스 ,제조/화학,2.2,3478,전기/전자/제어
(주)코이코 ,제조/화학,1.8,2761,전기/전자/제어
(주)파이브지티 ,제조/화학,1.8,3134,전기/전자/제어
(주)헬스리안 ,제조/화학,4.0,2809,전기/전자/제어
니브스코리아(주) ,제조/화학,2.3,4031,전기/전자/제어
디포인덕션(주) ,제조/화학,2.7,2970,전기/전자/제어
비아이산업(주) ,제조/화학,2.0,3956,전기/전자/제어
비엠코리아(주) ,제조/화학,1.5,2493,전기/전자/제어
비티에스(주) ,제조/화학,3.2,0,전기/전자/제어
삼립전기(주) ,제조/화학,2.7,3558,전기/전자/제어
삼회산업(주) ,제조/화학,1.7,2697,전기/전자/제어
솔텍(주) ,제조/화학,2.3,3500,전기/전자/제어
시그마엘이디(주) ,제조/화학,3.0,3085,전기/전자/제어
아이티엠 ,제조/화학,2.2,4280,전기/전자/제어
아카데미정보통신(주) ,제조/화학,2.0,2761,전기/전자/제어
아테코(주) ,제조/화학,1.5,4304,전기/전자/제어
암페놀커머셜인터커넥트코리아(주) ,제조/화학,3.2,4369,전기/전자/제어
야나코코리아(주) ,제조/화학,3.5,2888,전기/전자/제어
에스팩(주) ,제조/화학,3.2,3006,전기/전자/제어
오토엘(주) ,제조/화학,2.8,5452,전기/전자/제어
이시스(주) ,제조/화학,2.5,2980,전기/전자/제어
한산에이엠에스텍크(주) ,제조/화학,2.8,2784,전기/전자/제어
(주)가하 ,제조/화학,1.8,3115,전기/전자/제어
(주)반프 ,제조/화학,4.6,0,전기/전자/제어
(주)블루셀 ,제조/화학,2.0,2729,전기/전자/제어
(주)삼광오토모티브 ,제조/화학,1.2,2925,전기/전자/제어
(주)삼명테크 ,제조/화학,3.2,2340,전기/전자/제어
(주)세이버 ,제조/화학,2.4,3353,전기/전자/제어
(주)아이시에스솔루션스 ,제조/화학,2.8,3189,전기/전자/제어
(주)에스모듈 ,제조/화학,4.0,3950,전기/전자/제어
(주)에스제이케이 ,제조/화학,1.8,2879,전기/전자/제어
(주)유진플랫폼 천안사업부 ,제조/화학,1.2,0,전기/전자/제어
(주)이노소니언 ,제조/화학,3.4,3386,전기/전자/제어
(주)이피에스코리아 ,제조/화학,2.4,3199,전기/전자/제어
(주)쿠스코 ,제조/화학,2.4,3385,전기/전자/제어
(주)타이드 ,제조/화학,2.4,2807,전기/전자/제어
(주)폴스텍 ,제조/화학,3.2,0,전기/전자/제어
(주)푸른랩 ,제조/화학,3.6,3512,전기/전자/제어
(주)효돌 ,제조/화학,2.6,2460,전기/전자/제어
네오콤(주) ,제조/화학,2.2,2298,전기/전자/제어
다산정보통신(주) ,제조/화학,2.6,2946,전기/전자/제어
대덕시스템(주) ,제조/화학,3.6,2484,전기/전자/제어
델코(주) ,제조/화학,2.6,3993,전기/전자/제어
디투넷(주) ,제조/화학,2.2,4016,전기/전자/제어
모브릭(주) ,제조/화학,4.0,3071,전기/전자/제어
모젠코리아 ,제조/화학,2.6,2408,전기/전자/제어
미디어빌리지테크(주) ,제조/화학,2.4,4284,전기/전자/제어
비엘프로세스(주) ,제조/화학,3.2,3790,전기/전자/제어
성경정밀(주) ,제조/화학,4.2,2298,전기/전자/제어
성우(주) ,제조/화학,1.8,3471,전기/전자/제어
소무나(주) ,제조/화학,4.4,3010,전기/전자/제어
쏠라이앤에스(주) ,제조/화학,2.8,2298,전기/전자/제어
아틱스엔지니어링(주) ,제조/화학,1.8,3931,전기/전자/제어
암페놀대신전자정밀(주) ,제조/화학,2.6,2390,전기/전자/제어
에스에스테크(주) ,제조/화학,3.6,2310,전기/전자/제어
에스텍밀리온(주) ,제조/화학,3.0,5834,전기/전자/제어
에이치지엠(주) ,제조/화학,2.8,1845,전기/전자/제어
와이즈플래닛(주) ,제조/화학,3.4,4196,전기/전자/제어
이아이지(주) ,제조/화학,2.4,3869,전기/전자/제어
인포스테크놀러지(주) ,제조/화학,2.2,3954,전기/전자/제어
제이앤디써키트(주) ,제조/화학,1.2,2672,전기/전자/제어
지앤제이(주) ,제조/화학,1.6,2932,전기/전자/제어
지티텔레콤(주) ,제조/화학,3.0,2298,전기/전자/제어
협진기계(주) ,제조/화학,1.6,0,전기/전자/제어
(주)레인보 ,제조/화학,2.0,3075,전기/전자/제어
(주)메디코아 ,제조/화학,3.8,3525,전기/전자/제어
(주)세펙트 ,제조/화학,3.5,3337,전기/전자/제어
(주)센서리움 ,제조/화학,2.5,3971,전기/전자/제어
(주)아이스기술 ,제조/화학,4.3,7093,전기/전자/제어
(주)에이치티씨 ,제조/화학,2.5,0,전기/전자/제어
(주)인지이솔루션 ,제조/화학,1.3,0,전기/전자/제어
(주)크리에이츠 ,제조/화학,3.0,5018,전기/전자/제어
(주)티팩토리 ,제조/화학,2.8,3888,전기/전자/제어
광양그린에너지(주) ,제조/화학,2.8,3334,전기/전자/제어
넥시오(주) ,제조/화학,2.3,3663,전기/전자/제어
대경테크(주) ,제조/화학,1.8,2352,전기/전자/제어
대광라이텍(주) ,제조/화학,1.5,2807,전기/전자/제어
대성(주) ,제조/화학,2.5,2648,전기/전자/제어
(주)아이스기술 ,제조/화학,4.3,7093,전기/전자/제어
(주)에이치티씨 ,제조/화학,2.5,0,전기/전자/제어
(주)인지이솔루션 ,제조/화학,1.3,0,전기/전자/제어
(주)크리에이츠 ,제조/화학,3.0,5018,전기/전자/제어
(주)티팩토리 ,제조/화학,2.8,3888,전기/전자/제어
광양그린에너지(주) ,제조/화학,2.8,3334,전기/전자/제어
넥시오(주) ,제조/화학,2.3,3663,전기/전자/제어
대경테크(주) ,제조/화학,1.8,2352,전기/전자/제어
대광라이텍(주) ,제조/화학,1.5,2807,전기/전자/제어
대성(주) ,제조/화학,2.5,2648,전기/전자/제어
대양코리아(주) ,제조/화학,3.3,3202,전기/전자/제어
동남실리텍(주) ,제조/화학,2.5,2620,전기/전자/제어
디노시스(주) ,제조/화학,1.5,2459,전기/전자/제어
럭스퍼트(주) ,제조/화학,1.8,2491,전기/전자/제어
모아통신(주) ,제조/화학,2.3,3813,전기/전자/제어
미광전자(주) ,제조/화학,2.3,2918,전기/전자/제어
삼보하이테크(주) ,제조/화학,2.0,2744,전기/전자/제어
삼화기업(주) ,제조/화학,2.0,3461,전기/전자/제어
세주엔지니어링(주) ,제조/화학,4.0,2401,전기/전자/제어
신양엔지니어링 ,제조/화학,2.3,2510,전기/전자/제어
대양코리아(주) ,제조/화학,3.3,3202,전기/전자/제어
동남실리텍(주) ,제조/화학,2.5,2620,전기/전자/제어
디노시스(주) ,제조/화학,1.5,2459,전기/전자/제어
럭스퍼트(주) ,제조/화학,1.8,2491,전기/전자/제어
모아통신(주) ,제조/화학,2.3,3813,전기/전자/제어
미광전자(주) ,제조/화학,2.3,2918,전기/전자/제어
삼보하이테크(주) ,제조/화학,2.0,2744,전기/전자/제어
삼화기업(주) ,제조/화학,2.0,3461,전기/전자/제어
세주엔지니어링(주) ,제조/화학,4.0,2401,전기/전자/제어
신양엔지니어링 ,제조/화학,2.3,2510,전기/전자/제어
쓰리에이치비젼(주) ,제조/화학,1.5,3306,전기/전자/제어
씨밀레테크(주) ,제조/화학,4.0,2423,전기/전자/제어
알지비(주) ,제조/화학,3.0,2604,전기/전자/제어
알트론(주) ,제조/화학,3.5,4095,전기/전자/제어
에스티씨(주) ,제조/화학,3.8,1902,전기/전자/제어
오옴전자 ,제조/화학,1.8,3013,전기/전자/제어
와이지에스콘트롤(주) ,제조/화학,2.0,2594,전기/전자/제어
원파워(주) ,제조/화학,3.0,3778,전기/전자/제어
제이앤티씨(주) ,제조/화학,3.5,3257,전기/전자/제어
케이디씨(주) ,제조/화학,1.8,3863,전기/전자/제어
코룩스(주) ,제조/화학,2.3,3686,전기/전자/제어
코메스타(주) ,제조/화학,3.5,3125,전기/전자/제어
코미글로벌테크놀로지코리아(유) ,제조/화학,3.3,2977,전기/전자/제어
코어라인(주) ,제조/화학,2.5,2358,전기/전자/제어
코어세스코리아(주) ,제조/화학,3.0,2775,전기/전자/제어
플라웍스(주) ,제조/화학,2.8,3413,전기/전자/제어
한국아이디정보(주) ,제조/화학,4.5,3627,전기/전자/제어
(주)글로베인 ,제조/화학,2.0,4552,전기/전자/제어
(주)넥스트랩 ,제조/화학,4.3,3415,전기/전자/제어
(주)다현씨엔아이 ,제조/화학,3.7,3269,전기/전자/제어
(주)두원 ,제조/화학,3.7,3430,전기/전자/제어
(주)라이팩 ,제조/화학,1.3,3021,전기/전자/제어
(주)성화 ,제조/화학,1.0,3074,전기/전자/제어
(주)세렉스 ,제조/화학,3.3,3151,전기/전자/제어
(주)시스메이트 ,제조/화학,1.7,2955,전기/전자/제어
(주)에너지파트너즈 ,제조/화학,1.7,0,전기/전자/제어
(주)엔슨 ,제조/화학,3.0,0,전기/전자/제어
(주)와이즈맥스 ,제조/화학,3.0,2464,전기/전자/제어
(주)웰스케어 ,제조/화학,3.0,3902,전기/전자/제어
(주)토패즈 ,제조/화학,3.0,2985,전기/전자/제어
(주)필더세임 ,제조/화학,2.3,3789,전기/전자/제어
(주)해영정밀 ,제조/화학,1.0,2710,전기/전자/제어
(주)화인파워렉스 ,제조/화학,1.0,4238,전기/전자/제어
극동테크놀로지(주) ,제조/화학,2.3,2952,전기/전자/제어
대양절연(주) ,제조/화학,1.3,2524,전기/전자/제어
렉스바(주) ,제조/화학,2.3,2707,전기/전자/제어
미래시험기술(주) ,제조/화학,2.3,2298,전기/전자/제어
뷰텍 ,제조/화학,2.3,3020,전기/전자/제어
비앤테크 ,제조/화학,3.7,1975,전기/전자/제어
삼전기술검사(주) ,제조/화학,2.7,3746,전기/전자/제어
(주)필더세임 ,제조/화학,2.3,3789,전기/전자/제어
(주)해영정밀 ,제조/화학,1.0,2710,전기/전자/제어
(주)화인파워렉스 ,제조/화학,1.0,4238,전기/전자/제어
극동테크놀로지(주) ,제조/화학,2.3,2952,전기/전자/제어
대양절연(주) ,제조/화학,1.3,2524,전기/전자/제어
렉스바(주) ,제조/화학,2.3,2707,전기/전자/제어
미래시험기술(주) ,제조/화학,2.3,2298,전기/전자/제어
뷰텍 ,제조/화학,2.3,3020,전기/전자/제어
비앤테크 ,제조/화학,3.7,1975,전기/전자/제어
삼전기술검사(주) ,제조/화학,2.7,3746,전기/전자/제어
삼포정보통신(주) ,제조/화학,3.0,0,전기/전자/제어
세원테크(주) ,제조/화학,3.0,2803,전기/전자/제어
소포스(주) ,제조/화학,2.3,2487,전기/전자/제어
솔루윈스(주) ,제조/화학,1.0,3071,전기/전자/제어
신기전선(주) ,제조/화학,3.7,3876,전기/전자/제어
아이티에스 ,제조/화학,3.3,2298,전기/전자/제어
에스디에스(주) ,제조/화학,3.0,2565,전기/전자/제어
에스에이치정보시스템(주) ,제조/화학,2.0,2925,전기/전자/제어
엘에스티(주) ,제조/화학,1.7,2917,전기/전자/제어
엘케이일레븐(주) ,제조/화학,3.0,4263,전기/전자/제어
엠에스케이(주) ,제조/화학,2.3,5765,전기/전자/제어
엠엠씨테크놀로지(주) ,제조/화학,4.3,3025,전기/전자/제어
영현정보통신(주) ,제조/화학,1.3,2541,전기/전자/제어
유니 ,제조/화학,2.7,2696,전기/전자/제어
유니룩스(주) ,제조/화학,1.3,2518,전기/전자/제어
이지텍(주) ,제조/화학,1.7,2980,전기/전자/제어
인아정밀(주) ,제조/화학,1.3,2375,전기/전자/제어
자원전자(주) ,제조/화학,2.7,2298,전기/전자/제어
제이앤스테크(주) ,제조/화학,3.0,3169,전기/전자/제어
지티엠 ,제조/화학,2.7,0,전기/전자/제어
진성테크(주) ,제조/화학,2.7,3401,전기/전자/제어
케이엘텍(주) ,제조/화학,1.7,2272,전기/전자/제어
코리아타코(주) ,제조/화학,1.3,2808,전기/전자/제어
피앤티(주) ,제조/화학,2.7,3322,전기/전자/제어
피플(주) ,제조/화학,1.3,3089,전기/전자/제어
한국동양유전(주) ,제조/화학,1.7,4398,전기/전자/제어
한국옵티말하이테크(주) ,제조/화학,2.7,3075,전기/전자/제어
현대아이티에스전자(주) ,제조/화학,3.7,2548,전기/전자/제어
(주)넥스버 ,제조/화학,1.0,0,전기/전자/제어
(주)다온세미컴 ,제조/화학,3.0,3082,전기/전자/제어
(주)메디코어스 ,제조/화학,3.0,3872,전기/전자/제어
(주)미래에스아이 ,제조/화학,1.0,2334,전기/전자/제어
(주)범한 ,제조/화학,3.5,3209,전기/전자/제어
(주)스마트링크 ,제조/화학,4.0,0,전기/전자/제어
(주)신아시스템 ,제조/화학,2.5,3218,전기/전자/제어
(주)씨엔테크 ,제조/화학,1.0,2627,전기/전자/제어
(주)에스엔 ,제조/화학,3.0,2441,전기/전자/제어
(주)엘케이임베디드 ,제조/화학,4.5,2298,전기/전자/제어
(주)와이즈센서 ,제조/화학,3.0,0,전기/전자/제어
(주)우리웍스 ,제조/화학,5.0,4181,전기/전자/제어
(주)제이에스티 ,제조/화학,1.0,4989,전기/전자/제어
(주)컨텍 ,제조/화학,3.5,2841,전기/전자/제어
(주)파이헬스케어 ,제조/화학,5.0,2957,전기/전자/제어
(주)파인엠텍 ,제조/화학,2.5,5433,전기/전자/제어
(주)펜타로직 ,제조/화학,3.0,3705,전기/전자/제어
가나콘트롤이엔지(주) ,제조/화학,2.0,5017,전기/전자/제어
경도양행(주) ,제조/화학,3.5,3388,전기/전자/제어
금풍에너지(주) ,제조/화학,3.5,0,전기/전자/제어
금호이앤지(주) ,제조/화학,1.5,3785,전기/전자/제어
나노에스텍(주) ,제조/화학,2.0,1950,전기/전자/제어
나인원(주) ,제조/화학,2.0,2687,전기/전자/제어
다온(주) ,제조/화학,2.5,2962,전기/전자/제어
다우텍코리아(주) ,제조/화학,3.0,1845,전기/전자/제어
대신테크(주) ,제조/화학,3.0,4490,전기/전자/제어
대용(주) ,제조/화학,2.5,3210,전기/전자/제어
델콤(주) ,제조/화학,2.0,4074,전기/전자/제어
동미전기공업(주) ,제조/화학,2.5,3532,전기/전자/제어
동방전기공업(주) ,제조/화학,1.0,3156,전기/전자/제어
동산제닉스(주) ,제조/화학,1.5,3862,전기/전자/제어
디브이인사이드(주) ,제조/화학,4.5,3380,전기/전자/제어
나인원(주) ,제조/화학,2.0,2687,전기/전자/제어
다온(주) ,제조/화학,2.5,2962,전기/전자/제어
다우텍코리아(주) ,제조/화학,3.0,1845,전기/전자/제어
대신테크(주) ,제조/화학,3.0,4490,전기/전자/제어
대용(주) ,제조/화학,2.5,3210,전기/전자/제어
델콤(주) ,제조/화학,2.0,4074,전기/전자/제어
동미전기공업(주) ,제조/화학,2.5,3532,전기/전자/제어
동방전기공업(주) ,제조/화학,1.0,3156,전기/전자/제어
동산제닉스(주) ,제조/화학,1.5,3862,전기/전자/제어
디브이인사이드(주) ,제조/화학,4.5,3380,전기/전자/제어
라이트팹 ,제조/화학,3.0,2460,전기/전자/제어
루바테크(주) ,제조/화학,1.5,3393,전기/전자/제어
링크텍(주) ,제조/화학,4.5,3817,전기/전자/제어
바이오타지코리아(주) ,제조/화학,3.5,0,전기/전자/제어
벤스전자(주) ,제조/화학,5.0,7313,전기/전자/제어
시그널링크(주) ,제조/화학,4.0,3042,전기/전자/제어
신성(주) ,제조/화학,2.5,1903,전기/전자/제어
신원테크(주) ,제조/화학,2.0,2298,전기/전자/제어
신흥텔레콤(주) ,제조/화학,3.0,4818,전기/전자/제어
아이사운드(주) ,제조/화학,2.5,3329,전기/전자/제어
에스씨디아이(주) ,제조/화학,2.5,4100,전기/전자/제어
에스엠텔(주) ,제조/화학,1.0,2511,전기/전자/제어
에스제이이(주) ,제조/화학,3.5,3751,전기/전자/제어
에스코 ,제조/화학,2.0,8955,전기/전자/제어
엘에이치이(주) ,제조/화학,3.5,2367,전기/전자/제어
엠에스테크(주) ,제조/화학,2.5,3260,전기/전자/제어
오픈비지니스솔루션코리아(주) ,제조/화학,2.5,4437,전기/전자/제어
와이테크(주) ,제조/화학,4.0,2632,전기/전자/제어
우림(주) ,제조/화학,3.0,1845,전기/전자/제어
인성전자 ,제조/화학,3.0,2050,전기/전자/제어
에스씨디아이(주) ,제조/화학,2.5,4100,전기/전자/제어
에스엠텔(주) ,제조/화학,1.0,2511,전기/전자/제어
에스제이이(주) ,제조/화학,3.5,3751,전기/전자/제어
에스코 ,제조/화학,2.0,8955,전기/전자/제어
엘에이치이(주) ,제조/화학,3.5,2367,전기/전자/제어
엠에스테크(주) ,제조/화학,2.5,3260,전기/전자/제어
오픈비지니스솔루션코리아(주) ,제조/화학,2.5,4437,전기/전자/제어
와이테크(주) ,제조/화학,4.0,2632,전기/전자/제어
우림(주) ,제조/화학,3.0,1845,전기/전자/제어
인성전자 ,제조/화학,3.0,2050,전기/전자/제어
인터파워(주) ,제조/화학,3.5,4549,전기/전자/제어
인팩트오토메이션(주) ,제조/화학,3.0,4481,전기/전자/제어
인포이큐(주) ,제조/화학,3.0,3133,전기/전자/제어
일신전기(주) ,제조/화학,2.5,3373,전기/전자/제어
자이스(주) ,제조/화학,2.0,3303,전기/전자/제어
지이티플러스(주) ,제조/화학,2.0,3825,전기/전자/제어
진영정보통신(주) ,제조/화학,2.0,2925,전기/전자/제어
큐텀(주) ,제조/화학,1.5,2340,전기/전자/제어
피제이비(주) ,제조/화학,1.0,3000,전기/전자/제어
필코씨앤디(주) ,제조/화학,3.0,2650,전기/전자/제어
인터파워(주) ,제조/화학,3.5,4549,전기/전자/제어
인팩트오토메이션(주) ,제조/화학,3.0,4481,전기/전자/제어
인포이큐(주) ,제조/화학,3.0,3133,전기/전자/제어
일신전기(주) ,제조/화학,2.5,3373,전기/전자/제어
자이스(주) ,제조/화학,2.0,3303,전기/전자/제어
지이티플러스(주) ,제조/화학,2.0,3825,전기/전자/제어
진영정보통신(주) ,제조/화학,2.0,2925,전기/전자/제어
큐텀(주) ,제조/화학,1.5,2340,전기/전자/제어
피제이비(주) ,제조/화학,1.0,3000,전기/전자/제어
필코씨앤디(주) ,제조/화학,3.0,2650,전기/전자/제어
하나기연(주) ,제조/화학,4.5,2766,전기/전자/제어
한별테크 ,제조/화학,3.5,1290,전기/전자/제어
화성전자(주) ,제조/화학,3.5,2383,전기/전자/제어
(주)가비노 ,제조/화학,5.0,0,전기/전자/제어
(주)광일전선 ,제조/화학,1.0,4718,전기/전자/제어
(주)노바코스 ,제조/화학,2.0,3548,전기/전자/제어
(주)닷 ,제조/화학,2.0,2723,전기/전자/제어
(주)디엔피코퍼레이션 안산지점 ,제조/화학,1.0,0,전기/전자/제어
(주)로투보 ,제조/화학,5.0,0,전기/전자/제어
(주)멀티미디어링크 ,제조/화학,2.0,0,전기/전자/제어
(주)메쥬 ,제조/화학,2.0,0,전기/전자/제어
(주)볼시스 ,제조/화학,4.0,0,전기/전자/제어
(주)비스타컴 ,제조/화학,4.0,2991,전기/전자/제어
(주)스마트코어 ,제조/화학,4.0,3717,전기/전자/제어
(주)에스아이디텍션 ,제조/화학,3.0,3899,전기/전자/제어
(주)에이아이웨어 ,제조/화학,4.0,4996,전기/전자/제어
(주)엑스랩 ,제조/화학,1.0,0,전기/전자/제어
(주)이노카 ,제조/화학,4.0,3470,전기/전자/제어
(주)일신테크 ,제조/화학,5.0,3143,전기/전자/제어
(주)진 ,제조/화학,3.0,4742,전기/전자/제어
(주)타스웰라 ,제조/화학,1.0,0,전기/전자/제어
(주)탑코리아 ,제조/화학,3.0,3769,전기/전자/제어
(주)투에이치앤엠 ,제조/화학,3.0,0,전기/전자/제어
(주)피쉬 ,제조/화학,3.0,2995,전기/전자/제어
(주)피티엠 ,제조/화학,3.0,4305,전기/전자/제어
(주)하젠 ,제조/화학,2.0,2298,전기/전자/제어
(주)한국제프란 ,제조/화학,1.0,3350,전기/전자/제어
(주)화인시스템 ,제조/화학,1.0,3528,전기/전자/제어
경인토탈 ,제조/화학,3.0,3900,전기/전자/제어
공병우통신(주) ,제조/화학,4.0,0,전기/전자/제어
규암(주) ,제조/화학,4.0,3388,전기/전자/제어
극동산전(주) ,제조/화학,1.0,2835,전기/전자/제어
금창산업(주) ,제조/화학,2.0,2832,전기/전자/제어
나노팩(주) ,제조/화학,4.0,0,전기/전자/제어
나우시스템 ,제조/화학,4.0,2340,전기/전자/제어
네오피스(주) ,제조/화학,3.0,2743,전기/전자/제어
넥스텍(주) ,제조/화학,3.0,2563,전기/전자/제어
뉴이스트원테크(주) ,제조/화학,3.0,3012,전기/전자/제어
대덕전선(주) ,제조/화학,3.0,2334,전기/전자/제어
동우써키트(주) ,제조/화학,4.0,3078,전기/전자/제어
동원시스템(주) ,제조/화학,2.0,3720,전기/전자/제어
동진(주) ,제조/화학,4.0,5383,전기/전자/제어
디아이웨이브(주) ,제조/화학,2.0,2050,전기/전자/제어
디케이쎈서(주) ,제조/화학,4.0,2935,전기/전자/제어
라이트피아(주) ,제조/화학,5.0,3179,전기/전자/제어
라인전자 ,제조/화학,4.0,1845,전기/전자/제어
르코어테크놀러지(주) ,제조/화학,3.0,1315,전기/전자/제어
리나코리아(주) ,제조/화학,2.0,5216,전기/전자/제어
링스텔레콤(주) ,제조/화학,3.0,2956,전기/전자/제어
마이스트(주) ,제조/화학,2.0,5265,전기/전자/제어
마이크로알에프(주) ,제조/화학,2.0,0,전기/전자/제어
마인드스톰코리아(주) ,제조/화학,3.0,3510,전기/전자/제어
모비 ,제조/화학,3.0,2322,전기/전자/제어
바럽(주) ,제조/화학,5.0,0,전기/전자/제어
배가텍(주) ,제조/화학,3.0,2707,전기/전자/제어
비티비코리아(주) ,제조/화학,4.0,3926,전기/전자/제어
삼원이노텍(주) ,제조/화학,3.0,1845,전기/전자/제어
성원제강(주) ,제조/화학,3.0,2940,전기/전자/제어
세명(주) ,제조/화학,3.0,1048,전기/전자/제어
세웅(주) ,제조/화학,2.0,3397,전기/전자/제어
세이프시스템(유) ,제조/화학,5.0,1050,전기/전자/제어
신우이엔지(주) ,제조/화학,2.0,2732,전기/전자/제어
아이디로(주) ,제조/화학,2.0,3772,전기/전자/제어
아이코리아(주) ,제조/화학,2.0,0,전기/전자/제어
아이펙(주) ,제조/화학,3.0,4632,전기/전자/제어
아텍엔지니어링(주) ,제조/화학,2.0,2920,전기/전자/제어
알에프스타텍(주) ,제조/화학,3.0,4100,전기/전자/제어
에스엔티(주) ,제조/화학,3.0,2627,전기/전자/제어
에스제이이씨(주) ,제조/화학,2.0,2460,전기/전자/제어
